playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,deathDate,birthDate
farrier01,1986,3,3,USA,CA,Sacramento,NA,NA,NA,NA,NA,NA,Eric,Farris,Eric Michael-Jay,180,69,R,R,2011-07-28,2012-10-02,farre001,farrier01,NA,1986-03-03
fasansa01,1971,8,10,USA,IL,Chicago,NA,NA,NA,NA,NA,NA,Sal,Fasano,Salvatore Frank,220,74,R,R,1996-04-03,2008-09-14,fasas001,fasansa01,NA,1971-08-10
fasseje01,1963,1,5,USA,IL,Springfield,NA,NA,NA,NA,NA,NA,Jeff,Fassero,Jeffrey Joseph,180,73,L,L,1991-05-04,2006-05-07,fassj001,fasseje01,NA,1963-01-05
faulkan01,1992,9,12,USA,SC,Bamberg,NA,NA,NA,NA,NA,NA,Andrew,Faulkner,Andrew Michael,205,75,R,L,2015-08-31,2016-09-25,faula001,faulkan01,NA,1992-09-12
feathta01,1989,10,8,USA,TX,Houston,NA,NA,NA,NA,NA,NA,Taylor,Featherston,Taylor Joseph,185,73,R,R,2015-04-12,2017-07-31,featt001,feathta01,NA,1989-10-08
febleca01,1976,5,24,D.R.,El Seibo,El Seibo,NA,NA,NA,NA,NA,NA,Carlos,Febles,Carlos Manuel,170,71,R,R,1998-09-14,2003-08-10,feblc001,febleca01,NA,1976-05-24
feddeer01,1993,2,25,USA,NV,Las Vegas,NA,NA,NA,NA,NA,NA,Erick,Fedde,Erick James,195,76,R,R,2017-07-30,2018-09-30,fedde001,feddeer01,NA,1993-02-25
federti01,1987,8,5,USA,PA,Erie,NA,NA,NA,NA,NA,NA,Tim,Federowicz,Timothy Joseph,215,70,R,R,2011-09-11,2018-09-30,fedet001,federti01,NA,1987-08-05
feierry01,1985,8,22,USA,OH,Cleveland,NA,NA,NA,NA,NA,NA,Ryan,Feierabend,Ryan Robert,225,75,L,L,2006-09-13,2014-07-27,feier001,feierry01,NA,1985-08-22
feldmsc01,1983,2,7,USA,HI,Kailua,NA,NA,NA,NA,NA,NA,Scott,Feldman,Scott Wynne,225,78,L,R,2005-08-31,2017-08-17,felds001,feldmsc01,NA,1983-02-07
felicje01,1979,6,6,P.R.,NA,Bayamon,NA,NA,NA,NA,NA,NA,Jesus,Feliciano,Jesus,190,70,L,L,2010-06-10,2010-10-03,felij002,felicje01,NA,1979-06-06
felicpe01,1976,8,25,P.R.,NA,Rio Piedras,NA,NA,NA,NA,NA,NA,Pedro,Feliciano,Pedro Juan,195,70,L,L,2002-09-04,2013-09-28,felip002,felicpe01,NA,1976-08-25
felizmi01,1993,6,28,D.R.,Azua,Azua,NA,NA,NA,NA,NA,NA,Michael,Feliz,Michael,240,76,R,R,2015-05-31,2018-09-30,felim001,felizmi01,NA,1993-06-28
felizne01,1988,5,2,D.R.,Azua,Azua,NA,NA,NA,NA,NA,NA,Neftali,Feliz,Neftali,235,75,R,R,2009-08-03,2017-08-13,felin001,felizne01,NA,1988-05-02
felizpe01,1975,4,27,D.R.,Azua,Azua,NA,NA,NA,NA,NA,NA,Pedro,Feliz,Pedro Julio,210,73,R,R,2000-09-05,2010-10-03,felip001,felizpe01,NA,1975-04-27
ferguca01,1996,7,2,USA,OH,Columbus,NA,NA,NA,NA,NA,NA,Caleb,Ferguson,Caleb Paul,215,75,R,L,2018-06-06,2018-09-26,fergc001,ferguca01,NA,1996-07-02
fernaal01,1969,8,13,USA,FL,Miami Beach,NA,NA,NA,NA,NA,NA,Alex,Fernandez,Alexander,200,74,R,R,1990-08-02,2000-05-18,ferna001,fernaal01,NA,1969-08-13
fernaja01,1972,2,2,USA,UT,Salt Lake City,NA,NA,NA,NA,NA,NA,Jared,Fernandez,Jared Wade,223,74,R,R,2001-09-19,2006-05-11,fernj002,fernaja01,NA,1972-02-02
fernajo01,1974,11,2,D.R.,La Vega,La Vega,NA,NA,NA,NA,NA,NA,Jose,Fernandez,Jose Mayobanex,220,75,R,R,1999-07-03,2001-09-29,fernj001,fernajo01,NA,1974-11-02
fernajo02,1992,7,31,Cuba,Villa Clara,Santa Clara,2016,9,25,USA,FL,Miami Beach,Jose,Fernandez,Jose D.,240,75,R,R,2013-04-07,2016-09-20,fernj003,fernajo02,2016-09-25,1992-07-31
fernajo03,1988,4,27,Cuba,Villa Clara,Santa Clara,NA,NA,NA,NA,NA,NA,Jose,Fernandez,Jose Miguel,185,70,L,R,2018-06-08,2018-09-29,fernj004,fernajo03,NA,1988-04-27
fernajo04,1993,2,13,D.R.,Valverde,Mao,NA,NA,NA,NA,NA,NA,Jose,Fernandez,Jose Manuel,170,75,L,L,2018-09-01,2018-09-30,fernj005,fernajo04,NA,1993-02-13
fernaos01,1966,11,4,Cuba,Holguin,Holguin,NA,NA,NA,NA,NA,NA,Osvaldo,Fernandez,Osvaldo,190,74,R,R,1996-04-05,2001-08-08,ferno001,fernaos01,NA,1966-11-04
fernato01,1962,6,30,D.R.,San Pedro de Macoris,San Pedro de Macoris,NA,NA,NA,NA,NA,NA,Tony,Fernandez,Octavio Antonio,165,74,B,R,1983-09-02,2001-10-07,fernt001,fernato01,NA,1962-06-30
ferraan01,1978,6,22,USA,CA,San Francisco,NA,NA,NA,NA,NA,NA,Anthony,Ferrari,Anthony Michael,160,69,L,L,2003-06-07,2003-06-18,ferra001,ferraan01,NA,1978-06-22
ferreje01,1990,11,23,USA,NC,Charlotte,NA,NA,NA,NA,NA,NA,Jeff,Ferrell,Jeffrey Alan,205,76,R,R,2015-07-04,2017-09-18,ferrj001,ferreje01,NA,1990-11-23
festama01,1993,3,11,USA,NY,Staten Island,NA,NA,NA,NA,NA,NA,Matt,Festa,Matthew,195,74,R,R,2018-07-14,2018-09-28,festm001,festama01,NA,1993-03-11
fettemi01,1964,12,19,USA,CA,Van Nuys,NA,NA,NA,NA,NA,NA,Mike,Fetters,Michael Lee,200,76,R,R,1989-09-01,2004-09-16,fettm001,fettemi01,NA,1964-12-19
fickch01,1985,11,20,USA,CA,Thousand Oaks,NA,NA,NA,NA,NA,NA,C. J.,Fick,Charles Joseph,200,77,R,R,2012-05-26,2012-10-02,fickc001,fickch01,NA,1985-11-20
fickro01,1974,3,15,USA,CA,Torrance,NA,NA,NA,NA,NA,NA,Robert,Fick,Robert Charles John,189,73,L,R,1998-09-19,2007-09-29,fickr001,fickro01,NA,1974-03-15
fieldda01,1991,1,23,USA,MI,Detroit,NA,NA,NA,NA,NA,NA,Daniel,Fields,Daniel Leigh,215,74,L,R,2015-06-04,2015-06-04,field001,fieldda01,NA,1991-01-23
fieldjo02,1982,12,14,USA,OK,Ada,NA,NA,NA,NA,NA,NA,Josh,Fields,Joshua Dean,225,74,R,R,2006-09-13,2010-10-02,fielj001,fieldjo02,NA,1982-12-14
fieldjo03,1985,8,19,USA,GA,Athens,NA,NA,NA,NA,NA,NA,Josh,Fields,Joshua David,195,72,R,R,2013-04-02,2018-09-26,fielj002,fieldjo03,NA,1985-08-19
fieldjo04,1992,2,20,USA,NV,Las Vegas,NA,NA,NA,NA,NA,NA,Johnny,Field,John David,180,70,R,R,2018-04-14,2018-09-29,fielj003,fieldjo04,NA,1992-02-20
fieldna01,1975,12,11,USA,CO,Denver,NA,NA,NA,NA,NA,NA,Nate,Field,Nathan Patrick,185,74,R,R,2002-04-12,2007-04-29,fieln001,fieldna01,NA,1975-12-11
fieldpr01,1984,5,9,USA,CA,Ontario,NA,NA,NA,NA,NA,NA,Prince,Fielder,Prince Semien,275,71,L,R,2005-06-13,2016-07-18,fielp001,fieldpr01,NA,1984-05-09
fieldth01,1987,2,22,USA,TX,Austin,NA,NA,NA,NA,NA,NA,Thomas,Field,Thomas Samuel,185,70,R,R,2011-09-11,2015-05-27,fielt001,fieldth01,NA,1987-02-22
fienca01,1983,10,21,USA,CA,Santa Rosa,NA,NA,NA,NA,NA,NA,Casey,Fien,Casey Michael,210,74,R,R,2009-07-26,2017-06-20,fienc001,fienca01,NA,1983-10-21
fiersmi01,1985,6,15,USA,FL,Hollywood,NA,NA,NA,NA,NA,NA,Mike,Fiers,Michael Bruce,202,74,R,R,2011-09-14,2018-09-28,fierm001,fiersmi01,NA,1985-06-15
fifest01,1986,10,4,USA,ID,Boise,NA,NA,NA,NA,NA,NA,Stephen,Fife,Stephen J.,225,75,R,R,2012-07-17,2014-05-04,fifes001,fifest01,NA,1986-10-04
figaral01,1984,7,7,D.R.,Samana,Samana,NA,NA,NA,NA,NA,NA,Alfredo,Figaro,Alfredo,190,72,R,R,2009-06-20,2014-09-07,figaa001,figaral01,NA,1984-07-07
figgich01,1978,1,22,USA,GA,Leary,NA,NA,NA,NA,NA,NA,Chone,Figgins,Desmond DeChone,180,68,B,R,2002-08-25,2014-06-13,figgc001,figgich01,NA,1978-01-22
figueco01,1987,6,30,USA,FL,Tallahassee,NA,NA,NA,NA,NA,NA,Cole,Figueroa,Stephen Cole,185,70,L,R,2014-05-16,2016-06-10,figuc001,figueco01,NA,1987-06-30
figuelu01,1974,2,16,P.R.,NA,Bayamon,NA,NA,NA,NA,NA,NA,Luis,Figueroa,Luis R.,165,69,B,R,2001-06-27,2007-06-25,figul001,figuelu01,NA,1974-02-16
figuene01,1974,5,18,USA,NY,Brooklyn,NA,NA,NA,NA,NA,NA,Nelson,Figueroa,Nelson,185,73,B,R,2000-06-03,2011-05-09,figun001,figuene01,NA,1974-05-18
figuepe01,1985,11,23,D.R.,Distrito Nacional,Santo Domingo,NA,NA,NA,NA,NA,NA,Pedro,Figueroa,Pedro Jose,215,72,L,L,2012-04-21,2014-04-22,figup001,figuepe01,NA,1985-11-23
fikacje01,1975,4,8,USA,TX,Shiner,NA,NA,NA,NA,NA,NA,Jeremy,Fikac,Jeremy Joseph,185,74,R,R,2001-08-16,2004-06-19,fikaj001,fikacje01,NA,1975-04-08
filebo01,1977,1,28,USA,PA,Philadelphia,NA,NA,NA,NA,NA,NA,Bob,File,Robert Michael,215,76,R,R,2001-04-14,2004-09-30,fileb001,filebo01,NA,1977-01-28
fillmhe01,1994,5,16,USA,NJ,Roebling,NA,NA,NA,NA,NA,NA,Heath,Fillmyer,Heath Devon,195,73,R,R,2018-06-24,2018-09-26,fillh001,fillmhe01,NA,1994-05-16
finlech01,1962,11,26,USA,LA,Monroe,NA,NA,NA,NA,NA,NA,Chuck,Finley,Charles Edward,220,78,L,L,1986-05-29,2002-09-28,finlc001,finlech01,NA,1962-11-26
finlest01,1965,3,12,USA,TN,Union City,NA,NA,NA,NA,NA,NA,Steve,Finley,Steven Allen,175,74,L,L,1989-04-03,2007-06-03,finls001,finlest01,NA,1965-03-12
finnebr01,1993,4,14,USA,TX,Fort Worth,NA,NA,NA,NA,NA,NA,Brandon,Finnegan,Brandon Kyle,212,71,L,L,2014-09-06,2018-05-06,finnb001,finnebr01,NA,1993-04-14
fioreje01,1983,4,14,USA,FL,Pembroke Pines,NA,NA,NA,NA,NA,NA,Jeff,Fiorentino,Jeffrey Philip,185,73,L,R,2005-05-12,2009-10-04,fiorj001,fioreje01,NA,1983-04-14
fioreto01,1971,10,12,USA,IL,Oak Park,NA,NA,NA,NA,NA,NA,Tony,Fiore,Anthony James,210,76,R,R,2000-08-27,2003-06-16,fiort001,fioreto01,NA,1971-10-12
fisheca01,1983,2,22,USA,CA,West Covina,NA,NA,NA,NA,NA,NA,Carlos,Fisher,Charles Edward,220,76,R,R,2009-05-24,2011-09-24,fishc001,fisheca01,NA,1983-02-22
fishede01,1993,8,21,USA,PA,Lebanon,NA,NA,NA,NA,NA,NA,Derek,Fisher,Derek Joseph,205,75,L,R,2017-06-14,2018-08-15,fishd001,fishede01,NA,1993-08-21
fistedo01,1984,2,4,USA,CA,Merced,NA,NA,NA,NA,NA,NA,Doug,Fister,Douglas Wildes,210,80,L,R,2009-08-08,2018-06-08,fistd001,fistedo01,NA,1984-02-04
fitzgbr01,1974,12,26,USA,VA,Woodbridge,NA,NA,NA,NA,NA,NA,Brian,Fitzgerald,Brian Michael,175,71,L,L,2002-04-17,2002-05-01,fitzb001,fitzgbr01,NA,1974-12-26
flaheja01,1995,10,15,USA,CA,Burbank,NA,NA,NA,NA,NA,NA,Jack,Flaherty,Jack Rafe,205,76,R,R,2017-09-01,2018-09-30,flahj002,flaheja01,NA,1995-10-15
flahejo01,1967,10,21,USA,NY,New York,NA,NA,NA,NA,NA,NA,John,Flaherty,John Timothy,195,73,R,R,1992-04-12,2005-10-01,flahj001,flahejo01,NA,1967-10-21
flahery01,1986,7,27,USA,ME,Portland,NA,NA,NA,NA,NA,NA,Ryan,Flaherty,Ryan Edward,220,75,L,R,2012-04-07,2018-09-30,flahr001,flahery01,NA,1986-07-27
flandyo01,1986,1,27,D.R.,El Seibo,El Seibo,NA,NA,NA,NA,NA,NA,Yohan,Flande,Yohan Carlos,180,74,L,L,2014-06-25,2016-06-28,flany001,flandyo01,NA,1986-01-27
fletcda01,1966,10,3,USA,IL,Elmhurst,NA,NA,NA,NA,NA,NA,Darrin,Fletcher,Darrin Glen,195,74,L,R,1989-09-10,2002-07-16,fletd001,fletcda01,NA,1966-10-03
fletcda02,1994,5,31,USA,CA,Orange,NA,NA,NA,NA,NA,NA,David,Fletcher,David Owen,175,70,R,R,2018-06-13,2018-09-16,fletd002,fletcda02,NA,1994-05-31
flexech01,1994,7,1,USA,CA,Newark,NA,NA,NA,NA,NA,NA,Chris,Flexen,Christopher John,250,75,R,R,2017-07-27,2018-07-08,flexc001,flexech01,NA,1994-07-01
floreje02,1984,10,26,Venezuela,Sucre,Carupano,NA,NA,NA,NA,NA,NA,Jesus,Flores,Jesus Miguel,210,73,R,R,2007-04-04,2012-10-03,florj002,floreje02,NA,1984-10-26
florejo01,1973,6,28,USA,NY,New York,NA,NA,NA,NA,NA,NA,Jose,Flores,Jose Carlos,180,71,R,R,2002-09-07,2004-10-03,florj001,florejo01,NA,1973-06-28
floreke01,1991,11,24,D.R.,Azua,Azua,NA,NA,NA,NA,NA,NA,Kendry,Flores,Kendry,195,74,R,R,2015-06-06,2016-05-14,flork002,floreke01,NA,1991-11-24
florera01,1975,7,31,USA,CA,Bellflower,NA,NA,NA,NA,NA,NA,Randy,Flores,Randy Alan,190,72,L,L,2002-04-23,2010-09-27,florr001,florera01,NA,1975-07-31
florera02,1992,3,26,Venezuela,Barinas,Barinas,NA,NA,NA,NA,NA,NA,Ramon,Flores,Ramon,190,70,L,L,2015-05-30,2017-08-03,florr003,florera02,NA,1992-03-26
florero01,1979,8,9,USA,CA,Whittier,NA,NA,NA,NA,NA,NA,Ron,Flores,Ronald Joel,190,71,L,L,2005-06-17,2007-07-02,florr002,florero01,NA,1979-08-09
florewi01,1991,8,6,Venezuela,Carabobo,Valencia,NA,NA,NA,NA,NA,NA,Wilmer,Flores,Wilmer Alejandro,205,75,R,R,2013-08-06,2018-09-18,florw001,florewi01,NA,1991-08-06
floribr01,1970,5,21,USA,SC,Charleston,NA,NA,NA,NA,NA,NA,Bryce,Florie,Bryce Bettencourt,185,72,R,R,1994-07-17,2001-07-21,florb001,floribr01,NA,1970-05-21
floripe01,1986,12,10,D.R.,La Romana,La Romana,NA,NA,NA,NA,NA,NA,Pedro,Florimon,Pedro Alexander,185,74,B,R,2011-09-10,2018-09-27,florp001,floripe01,NA,1986-12-10
florody01,1990,12,27,USA,CA,Merced,NA,NA,NA,NA,NA,NA,Dylan,Floro,Dylan Lee,205,74,L,R,2016-07-07,2018-09-25,flord002,florody01,NA,1990-12-27
flowety01,1986,1,24,USA,GA,Roswell,NA,NA,NA,NA,NA,NA,Tyler,Flowers,Cole Tyler,260,76,R,R,2009-09-03,2018-09-30,flowt001,flowety01,NA,1986-01-24
floydcl01,1972,12,5,USA,IL,Chicago,NA,NA,NA,NA,NA,NA,Cliff,Floyd,Cornelius Clifford,220,77,L,R,1993-09-18,2009-06-17,floyc001,floydcl01,NA,1972-12-05
floydga01,1983,1,27,USA,MD,Annapolis,NA,NA,NA,NA,NA,NA,Gavin,Floyd,Gavin Christopher,245,76,R,R,2004-09-03,2016-06-25,floyg001,floydga01,NA,1983-01-27
flynnbr01,1990,4,19,USA,OK,Tulsa,NA,NA,NA,NA,NA,NA,Brian,Flynn,Brian A.,255,79,L,L,2013-09-04,2018-09-30,flynb001,flynnbr01,NA,1990-04-19
foggjo01,1976,12,13,USA,MA,Lynn,NA,NA,NA,NA,NA,NA,Josh,Fogg,Joshua Smith,205,74,R,R,2001-09-02,2009-10-04,foggj001,foggjo01,NA,1976-12-13
foltymi01,1991,10,7,USA,IL,Sterling,NA,NA,NA,NA,NA,NA,Mike,Foltynewicz,Michael Gary,200,76,R,R,2014-08-02,2018-09-28,foltm001,foltymi01,NA,1991-10-07
fontano01,1991,6,6,USA,FL,Winter Garden,NA,NA,NA,NA,NA,NA,Nolan,Fontana,Nolan David,195,71,L,R,2017-05-22,2018-06-15,fontn001,fontano01,NA,1991-06-06
fontemi01,1980,6,9,USA,LA,Slidell,NA,NA,NA,NA,NA,NA,Mike,Fontenot,Michael Eugene,165,69,L,R,2005-04-13,2012-07-29,fontm001,fontemi01,NA,1980-06-09
fontwi01,1990,5,24,Venezuela,Vargas,La Guaira,NA,NA,NA,NA,NA,NA,Wilmer,Font,Wilmer,265,76,R,R,2012-09-18,2018-06-29,fontw001,fontwi01,NA,1990-05-24
foppeje01,1980,7,10,USA,PA,Reading,NA,NA,NA,NA,NA,NA,Jesse,Foppert,Jesse William,210,78,R,R,2003-04-14,2005-06-24,foppj001,foppeje01,NA,1980-07-10
forbepj01,1967,9,22,USA,KS,Pittsburg,NA,NA,NA,NA,NA,NA,P. J.,Forbes,Patrick Joseph,160,70,R,R,1998-07-21,2001-10-07,forbp001,forbep.01,NA,1967-09-22
fordbe01,1975,8,15,USA,IA,Cedar Rapids,NA,NA,NA,NA,NA,NA,Ben,Ford,Benjamin Cooper,200,79,R,R,1998-08-20,2004-09-26,fordb002,fordbe01,NA,1975-08-15
fordda03,1985,10,1,USA,NJ,Vineland,NA,NA,NA,NA,NA,NA,Darren,Ford,Darren Scott,190,69,R,R,2010-09-01,2011-09-24,fordd002,fordda03,NA,1985-10-01
fordle01,1976,8,12,USA,TX,Beaumont,NA,NA,NA,NA,NA,NA,Lew,Ford,Jon Lewis,200,72,R,R,2003-05-29,2012-09-29,fordl001,fordle01,NA,1976-08-12
fordma01,1981,4,8,USA,FL,Plantation,NA,NA,NA,NA,NA,NA,Matt,Ford,Matthew Lee,170,73,B,L,2003-04-02,2003-07-20,fordm001,fordma01,NA,1981-04-08
fordybr01,1970,5,7,USA,CT,New London,NA,NA,NA,NA,NA,NA,Brook,Fordyce,Brook Alexander,185,73,R,R,1995-04-26,2004-10-02,fordb001,fordybr01,NA,1970-05-07
fornaer01,1988,1,2,USA,TX,Houston,NA,NA,NA,NA,NA,NA,Eric,Fornataro,Eric Anthony,230,74,R,R,2014-04-21,2014-06-28,forne001,fornaer01,NA,1988-01-02
forstsc01,1971,10,27,USA,PA,Philadelphia,NA,NA,NA,NA,NA,NA,Scott,Forster,Scott Christian,194,73,R,L,2000-06-18,2000-09-29,forss001,forstsc01,NA,1971-10-27
forsylo01,1987,1,14,USA,TN,Memphis,NA,NA,NA,NA,NA,NA,Logan,Forsythe,John Logan,195,73,R,R,2011-05-04,2018-09-30,forsl001,forsylo01,NA,1987-01-14
fortuba01,1974,8,24,D.R.,Distrito Nacional,Santo Domingo,NA,NA,NA,NA,NA,NA,Bartolome,Fortunato,Bartolome,210,73,R,R,2004-06-29,2006-05-07,fortb001,fortuba01,NA,1974-08-24
fossuca01,1978,1,6,USA,NJ,Cherry Hill,NA,NA,NA,NA,NA,NA,Casey,Fossum,Casey Paul,160,73,L,L,2001-07-28,2009-04-26,fossc001,fossuca01,NA,1978-01-06
fostejo01,1978,5,17,USA,CA,Stockton,NA,NA,NA,NA,NA,NA,John,Foster,John Norman,200,72,L,L,2002-04-24,2005-10-02,fostj001,fostejo01,NA,1978-05-17
fosteke01,1969,1,13,USA,IL,Evanston,2008,10,11,USA,OK,Oklahoma City,Kevin,Foster,Kevin Christopher,160,73,R,R,1993-09-12,2001-08-21,fostk001,fosteke01,2008-10-11,1969-01-13
fostekr01,1974,8,30,USA,NJ,Riverdale,NA,NA,NA,NA,NA,NA,Kris,Foster,John Kristian,200,73,R,R,2001-08-03,2001-10-05,fostk002,fostekr01,NA,1974-08-30
foulkke01,1972,10,19,USA,SD,Ellsworth Air Force Base,NA,NA,NA,NA,NA,NA,Keith,Foulke,Keith Charles,195,72,R,R,1997-05-21,2008-09-18,foulk001,foulkke01,NA,1972-10-19
fowlede01,1986,3,22,USA,GA,Atlanta,NA,NA,NA,NA,NA,NA,Dexter,Fowler,William Dexter,195,77,B,R,2008-09-02,2018-08-03,fowld001,fowlede01,NA,1986-03-22
fowledu01,1994,12,29,USA,GA,Cadwell,NA,NA,NA,NA,NA,NA,Dustin,Fowler,Dustin Ryan,195,72,L,L,2017-06-29,2018-09-29,fowld002,fowledu01,NA,1994-12-29
foxan01,1971,1,12,USA,CA,Sacramento,NA,NA,NA,NA,NA,NA,Andy,Fox,Andrew Junipero,205,76,L,R,1996-04-07,2004-10-03,fox-a001,foxan01,NA,1971-01-12
foxch02,1970,9,3,USA,CA,Coronado,NA,NA,NA,NA,NA,NA,Chad,Fox,Chad Douglas,180,74,R,R,1997-07-13,2009-05-09,fox-c001,foxch02,NA,1970-09-03
foxja02,1982,7,20,USA,IN,Indianapolis,NA,NA,NA,NA,NA,NA,Jake,Fox,Jacob Quirin,220,72,R,R,2007-07-19,2011-09-25,fox-j001,foxja02,NA,1982-07-20
foxma01,1982,12,4,USA,OH,Columbus,NA,NA,NA,NA,NA,NA,Matt,Fox,Matthew Jacob,190,75,R,R,2010-09-03,2010-09-28,fox-m001,foxma01,NA,1982-12-04
francbe01,1981,10,23,USA,CA,Santa Ana,NA,NA,NA,NA,NA,NA,Ben,Francisco,Louis Benjamin,195,73,R,R,2007-05-01,2013-05-17,franb001,francbe01,NA,1981-10-23
francfr01,1979,9,11,D.R.,Distrito Nacional,Santo Domingo,NA,NA,NA,NA,NA,NA,Frank,Francisco,Franklin,250,74,R,R,2004-05-14,2014-05-20,franf001,francfr01,NA,1979-09-11
francje01,1981,1,8,CAN,BC,Vancouver,NA,NA,NA,NA,NA,NA,Jeff,Francis,Jeffrey William,220,77,L,L,2004-08-25,2015-10-04,franj003,francje01,NA,1981-01-08
francje02,1984,1,8,USA,GA,Atlanta,NA,NA,NA,NA,NA,NA,Jeff,Francoeur,Jeffrey Braden,225,76,R,R,2005-07-07,2016-10-02,franj004,francje02,NA,1984-01-08
francjo01,1960,9,17,USA,NY,Brooklyn,NA,NA,NA,NA,NA,NA,John,Franco,John Anthony,170,70,L,L,1984-04-24,2005-07-01,franj001,francjo01,NA,1960-09-17
francju01,1958,8,23,D.R.,Hato Mayor,Hato Mayor del Rey,NA,NA,NA,NA,NA,NA,Julio,Franco,Julio Cesar,160,72,R,R,1982-04-23,2007-09-17,franj002,francju01,NA,1958-08-23
francju02,1987,6,24,D.R.,Monsenor Nouel,Bonao,NA,NA,NA,NA,NA,NA,Juan,Francisco,Juan Ramon,245,74,L,R,2009-09-14,2014-09-28,franj005,francju02,NA,1987-06-24
francma01,1969,8,19,USA,CA,Santa Monica,NA,NA,NA,NA,NA,NA,Matt,Franco,Matthew Neil,200,74,L,R,1995-09-06,2003-09-27,franm001,francma01,NA,1969-08-19
francma02,1992,8,26,D.R.,Azua,Azua,NA,NA,NA,NA,NA,NA,Maikel,Franco,Maikel Antonio,215,73,R,R,2014-09-02,2018-09-23,franm004,francma02,NA,1992-08-26
frandke01,1982,5,24,USA,CA,San Jose,NA,NA,NA,NA,NA,NA,Kevin,Frandsen,Kevin Vincent,190,72,R,R,2006-04-28,2015-10-03,frank001,frandke01,NA,1982-05-24
frankni01,1991,3,2,USA,FL,Sanford,NA,NA,NA,NA,NA,NA,Nick,Franklin,Nicholas Edward,190,73,B,R,2013-05-27,2018-05-08,frann001,frankni01,NA,1991-03-02
frankry01,1973,3,5,USA,AR,Fort Smith,NA,NA,NA,NA,NA,NA,Ryan,Franklin,Ryan Ray,190,75,R,R,1999-05-15,2011-06-28,franr001,frankry01,NA,1973-03-05
frankse01,1988,8,27,USA,NC,Raleigh,NA,NA,NA,NA,NA,NA,Seth,Frankoff,James Seth,210,77,R,R,2017-06-09,2017-06-09,frans001,frankse01,NA,1988-08-27
frankwa01,1974,3,9,USA,DE,Wilmington,NA,NA,NA,NA,NA,NA,Wayne,Franklin,Gary Wayne,195,74,L,L,2000-07-24,2006-09-30,franw001,frankwa01,NA,1974-03-09
frareca01,1993,7,8,USA,MT,Miles City,NA,NA,NA,NA,NA,NA,Caleb,Frare,Caleb Michael,210,73,L,L,2018-09-02,2018-09-28,frarc001,frareca01,NA,1993-07-08
frascjo01,1970,2,4,USA,NY,Ozone Park,NA,NA,NA,NA,NA,NA,John,Frascatore,John Vincent,200,73,R,R,1994-07-21,2001-05-09,frasj001,frascjo01,NA,1970-02-04
frasoja01,1977,8,9,USA,IL,Chicago,NA,NA,NA,NA,NA,NA,Jason,Frasor,Jason Andrew,180,69,R,R,2004-04-16,2015-08-01,frasj002,frasoja01,NA,1977-08-09
fraziad01,1991,12,14,USA,GA,Athens,NA,NA,NA,NA,NA,NA,Adam,Frazier,Adam Timothy,180,70,L,R,2016-06-24,2018-09-29,fraza001,fraziad01,NA,1991-12-14
frazicl01,1994,9,6,USA,GA,Decatur,NA,NA,NA,NA,NA,NA,Clint,Frazier,Clint Jackson,190,73,R,R,2017-07-01,2018-07-15,frazc001,frazicl01,NA,1994-09-06
frazije01,1982,8,10,USA,NJ,Point Pleasant,NA,NA,NA,NA,NA,NA,Jeff,Frazier,Jeffrey Michael,195,75,R,R,2010-07-30,2010-08-15,frazj001,frazije01,NA,1982-08-10
frazito01,1986,2,12,USA,NJ,Point Pleasant,NA,NA,NA,NA,NA,NA,Todd,Frazier,Todd Brian,220,75,R,R,2011-05-23,2018-09-30,frazt001,frazito01,NA,1986-02-12
fredeke01,1976,11,4,USA,IL,Evanston,NA,NA,NA,NA,NA,NA,Kevin,Frederick,Kevin Albert Francis,215,73,L,R,2002-07-15,2004-09-17,fredk001,fredeke01,NA,1976-11-04
freelky01,1993,5,14,USA,CO,Denver,NA,NA,NA,NA,NA,NA,Kyle,Freeland,Kyle Richard,170,75,L,L,2017-04-07,2018-09-28,freek001,freelky01,NA,1993-05-14
freelry01,1976,3,8,USA,FL,Jacksonville,2012,12,22,USA,FL,Jacksonville,Ryan,Freel,Ryan Paul,185,70,R,R,2001-04-04,2009-08-04,freer001,freelry01,2012-12-22,1976-03-08
freemch01,1979,10,20,USA,AR,Pine Bluff,NA,NA,NA,NA,NA,NA,Choo,Freeman,Raphael,200,74,R,R,2004-06-04,2006-09-30,freec001,freemch01,NA,1979-10-20
freemfr01,1989,9,12,USA,CA,Fountain Valley,NA,NA,NA,NA,NA,NA,Freddie,Freeman,Frederick Charles,220,77,L,R,2010-09-01,2018-09-30,freef001,freemfr01,NA,1989-09-12
freemju02,1986,10,22,USA,GA,Macon,NA,NA,NA,NA,NA,NA,Justin,Freeman,Justin Michael,175,71,R,R,2013-04-17,2013-04-17,freej001,freemju02,NA,1986-10-22
freemmi01,1987,8,4,USA,FL,Orlando,NA,NA,NA,NA,NA,NA,Mike,Freeman,Michael Barrett,195,72,L,R,2016-07-17,2018-09-26,freem002,freemmi01,NA,1987-08-04
freemsa01,1987,6,24,USA,TX,Houston,NA,NA,NA,NA,NA,NA,Sam,Freeman,Samuel Douglas,180,71,R,L,2012-06-01,2018-09-28,frees001,freemsa01,NA,1987-06-24
